id,frame,idv_type,v,acc,x,lane_index,vehicle_sum,p_vehicle_sum
d2_11,145,car219,36.6141,0.1062,4718.9194,2,17,0
d2_10,145,car374,36.0938,-0.1119,4807.146,2,17,0
d2_35,146,car485,42.5269,0.225,1471.575,1,17,0
d2_32,146,car837,41.307,-0.0476,2077.9181,1,17,0
d2_29,146,car775,37.2356,0.0412,2158.801,1,17,0
d2_28,146,car74,39.9586,0.0185,2381.5033,1,17,0
d2_22,146,car210,40.2526,-0.1623,2968.7985,1,17,0
d2_14,146,car228,42.7822,0.1805,4576.9216,1,17,0
d2_47,146,car236,34.2436,0.8857,167.5925,2,17,0
d2_45,146,car563,39.1631,0.7217,260.4483,2,17,0
d2_42,146,car400,40.8118,-0.0237,507.4343,2,17,0
d2_33,146,truck608,26.9369,-0.0911,1293.0363,2,17,0
d2_31,146,truck782,27.5411,0.0346,1564.01,2,17,0
d2_21,146,truck729,27.5305,-0.0501,2226.5271,2,17,0
d2_19,146,truck698,27.4655,-0.0368,2549.3314,2,17,0
d2_15,146,truck63,26.8549,0.0232,2881.0894,2,17,0
d2_13,146,car60,40.0295,0.0308,4545.4706,2,17,0
d2_11,146,car219,36.6288,0.2138,4755.5189,2,17,0
d2_10,146,car374,36.0533,0.0062,4843.2016,2,17,0
d2_35,147,car485,42.7448,0.2499,1514.2271,1,17,0
d2_32,147,car837,41.1657,-0.2122,2119.1625,1,17,0
d2_29,147,car775,37.4477,0.2679,2196.1605,1,17,0
d2_28,147,car74,39.9057,-0.0322,2421.4277,1,17,0
d2_22,147,car210,40.1022,-0.1352,3008.9447,1,17,0
d2_14,147,car228,42.7781,0.027,4619.6901,1,17,0
d2_47,147,car236,35.2144,1.0009,202.4373,2,17,0
d2_45,147,car563,39.8662,0.6459,300.06,2,17,0
d2_42,147,car400,40.6791,-0.1479,548.1695,2,17,0
d2_33,147,truck608,26.9751,0.1166,1319.9834,2,17,0
d2_31,147,truck782,27.4718,-0.0336,1591.4988,2,17,0
d2_21,147,truck729,27.4597,-0.0295,2254.012,2,17,0
d2_19,147,truck698,27.478,0.0178,2576.8044,2,17,0
d2_15,147,truck63,26.8583,0.0197,2907.9417,2,17,0
d2_13,147,car60,40.003,-0.0388,4585.4882,2,17,0
d2_11,147,car219,36.7859,0.1101,4792.2592,2,17,0
d2_10,147,car374,36.1127,0.0665,4879.2797,2,17,0
d2_35,148,car485,43.0794,0.3327,1557.1812,1,17,0
d2_32,148,car837,40.8239,-0.3342,2160.1164,1,17,0
d2_29,148,car775,37.6931,0.1627,2233.7721,1,17,0
d2_28,148,car74,39.9237,0.037,2461.3452,1,17,0
d2_22,148,car210,40.013,0.0017,3048.9731,1,17,0
d2_14,148,car228,42.7212,0.094,4662.4077,1,17,0
d2_47,148,car236,36.1726,0.9046,238.2614,2,17,0
d2_45,148,car563,40.4614,0.5282,340.3104,2,17,0
d2_42,148,car400,40.6782,0.0539,588.8376,2,17,0
d2_33,148,truck608,27.0922,0.1167,1347.0279,2,17,0
d2_31,148,truck782,27.486,0.0079,1618.9797,2,17,0
d2_21,148,truck729,27.4827,0.0277,2281.4836,2,17,0
d2_19,148,truck698,27.5167,0.0381,2604.3041,2,17,0
d2_15,148,truck63,26.8717,-0.0361,2934.8177,2,17,0
d2_13,148,car60,39.9768,-0.0218,4625.4808,2,17,0
d2_11,148,car219,36.8102,-0.0572,4829.0842,2,17,0
d2_10,148,car374,36.105,-0.0396,4915.3924,2,17,0
d2_35,149,car485,43.3479,0.2876,1600.4249,1,17,0
d2_32,149,car837,40.4133,-0.409,2200.6745,1,17,0
d2_29,149,car775,37.7088,0.0528,2271.4711,1,17,0
d2_28,149,car74,39.8806,-0.0889,2501.2407,1,17,0
d2_22,149,car210,39.9547,-0.0296,3088.9461,1,17,0
d2_14,149,car228,42.7096,-0.1051,4705.1222,1,17,0
d2_47,149,car236,37.0951,0.8785,275.0163,2,17,0
d2_45,149,car563,40.9957,0.4707,381.1174,2,17,0
d2_42,149,car400,40.6833,0.0736,629.5125,2,17,0
d2_33,149,truck608,27.1267,-0.0126,1374.1571,2,17,0
d2_31,149,truck782,27.4831,-0.0008,1646.4573,2,17,0
d2_21,149,truck729,27.4104,-0.0906,2308.9262,2,17,0
d2_19,149,truck698,27.565,0.0524,2631.8496,2,17,0
d2_15,149,truck63,26.8669,0.0098,2961.6861,2,17,0
d2_13,149,car60,39.8238,-0.1792,4665.3767,2,17,0
d2_11,149,car219,36.759,-0.0469,4865.8579,2,17,0
d2_10,149,car374,35.861,-0.1815,4951.352,2,17,0
d2_35,150,car485,43.6348,0.2571,1643.9624,1,17,0
d2_32,150,car837,40.1389,-0.3044,2240.9137,1,17,0
d2_29,150,car775,37.8084,0.0608,2309.248,1,17,0
d2_28,150,car74,39.8737,-0.0005,2541.1097,1,17,0
d2_22,150,car210,39.9035,-0.0671,3128.8656,1,17,0
d2_14,150,car228,42.7839,0.0288,4747.8833,1,17,0
d2_47,150,car236,37.8926,0.7645,312.6179,2,17,0
d2_45,150,car563,41.4204,0.41,422.3804,2,17,0
d2_42,150,car400,40.7457,-0.0287,670.244,2,17,0
d2_33,150,truck608,27.1307,0.0091,1401.2908,2,17,0
d2_31,150,truck782,27.4123,-0.0466,1673.893,2,17,0
d2_21,150,truck729,27.294,-0.1015,2336.2633,2,17,0
d2_19,150,truck698,27.5531,-0.0083,2659.4051,2,17,0
d2_15,150,truck63,26.8595,-0.0118,2988.553,2,17,0
d2_13,150,car60,39.8568,0.0716,4705.2105,2,17,0
d2_11,150,car219,36.8144,0.0882,4902.6508,2,17,0
d2_10,150,car374,35.7454,-0.0384,4987.1315,2,17,0
d2_35,151,car485,43.7202,0.0672,1687.6571,1,17,0
d2_32,151,car837,39.8301,-0.2103,2280.8429,1,17,0
d2_29,151,car775,37.8499,0.0246,2347.0871,1,17,0
d2_28,151,car74,39.876,0.0214,2580.9854,1,17,0
d2_22,151,car210,39.9037,-0.0263,3168.7665,1,17,0
d2_14,151,car228,42.8329,0.0459,4790.7005,1,17,0
d2_47,151,car236,38.6169,0.7855,350.9564,2,17,0
d2_45,151,car563,41.8442,0.3821,464.0715,2,17,0
d2_42,151,car400,40.7043,-0.0774,710.9661,2,17,0
d2_33,151,truck608,27.1208,0.0274,1428.4025,2,17,0
d2_31,151,truck782,27.2638,-0.1819,1701.219,2,17,0
d2_21,151,truck729,27.2003,-0.0951,2363.4937,2,17,0
d2_19,151,truck698,27.556,0.0451,2686.9532,2,17,0
d2_15,151,truck63,26.8527,-0.0061,3015.4102,2,17,0
d2_13,151,car60,39.8745,0.1122,4745.068,2,17,0
d2_11,151,car219,36.7482,-0.0531,4939.4227,2,17,0
d2_10,151,car374,35.7509,-0.0723,5022.8841,2,17,0
d2_35,152,car485,43.742,0.1308,1731.3798,1,17,0
d2_32,152,car837,39.5056,-0.3126,2320.4736,1,17,0
d2_29,152,car775,37.7681,-0.0889,2384.8907,1,17,0
d2_28,152,car74,39.8806,-0.0789,2620.8866,1,17,0
d2_22,152,car210,39.8685,-0.0742,3208.654,1,17,0
d2_14,152,car228,42.7925,0.0566,4833.4948,1,17,0
d2_47,152,car236,39.2842,0.5951,390.0025,2,17,0
d2_45,152,car563,42.1251,0.2461,506.1009,2,17,0
d2_42,152,car400,40.6571,-0.0694,751.6463,2,17,0
d2_33,152,truck608,27.1005,-0.0579,1455.516,2,17,0
d2_31,152,truck782,27.1345,-0.1135,1728.401,2,17,0
d2_21,152,truck729,27.0906,-0.1169,2390.6227,2,17,0
d2_19,152,truck698,27.6313,0.085,2714.5565,2,17,0
d2_15,152,truck63,26.8457,-0.051,3042.2665,2,17,0
d2_13,152,car60,39.9369,0.0152,4784.9905,2,17,0
d2_11,152,car219,36.8338,0.0151,4976.2354,2,17,0
d2_10,152,car374,35.6133,-0.1623,5058.5435,2,17,0
d2_35,153,car485,43.7934,-0.0518,1775.1751,1,17,0
d2_32,153,car837,39.1046,-0.3982,2359.7378,1,17,0
d2_29,153,car775,37.7542,0.105,2422.631,1,17,0
d2_28,153,car74,39.8185,-0.0556,2660.7302,1,17,0
d2_22,153,car210,39.9843,0.1397,3248.5803,1,17,0
d2_14,153,car228,42.7607,-0.0006,4876.2516,1,17,0
d2_47,153,car236,39.792,0.5673,429.5988,2,17,0
d2_45,153,car563,42.3859,0.2716,548.3862,2,17,0
d2_42,153,car400,40.6691,0.1926,792.2855,2,17,0
d2_33,153,truck608,27.125,0.0445,1482.6269,2,17,0
d2_31,153,truck782,27.1205,0.0069,1755.5144,2,17,0
d2_21,153,truck729,26.8611,-0.2704,2417.5841,2,17,0
d2_19,153,truck698,27.6474,-0.0465,2742.2146,2,17,0
d2_15,153,truck63,26.8405,-0.0078,3069.1081,2,17,0
d2_13,153,car60,39.7716,-0.1142,4824.8278,2,17,0
d2_11,153,car219,36.8273,-0.011,5013.0751,2,17,0
d2_10,153,car374,35.3402,-0.2248,5093.9712,2,17,0
d2_35,154,car485,43.8,0.0495,1818.965,1,18,0
d2_32,154,car837,38.6163,-0.428,2398.5341,1,18,0
d2_29,154,car775,37.7935,0.0381,2460.4112,1,18,0
d2_28,154,car74,39.7536,-0.139,2700.5096,1,18,0
d2_22,154,car210,40.252,0.3369,3288.7179,1,18,0
d2_14,154,car228,42.6699,-0.0371,4918.9378,1,18,0
d2_51,154,car624,32.9873,1.365,53.5503,2,18,0
d2_47,154,car236,40.1992,0.2317,469.6853,2,18,0
d2_45,154,car563,42.5837,0.2271,590.897,2,18,0
d2_42,154,car400,41.0102,0.3917,833.1449,2,18,0
d2_33,154,truck608,27.0885,-0.0571,1509.7339,2,18,0
d2_31,154,truck782,27.1917,0.0412,1782.6808,2,18,0
d2_21,154,truck729,26.6762,-0.1611,2444.321,2,18,0
d2_19,154,truck698,27.6301,-0.0732,2769.8585,2,18,0
d2_15,154,truck63,26.8574,0.0164,3095.9605,2,18,0
d2_13,154,car60,39.7868,0.153,4864.5798,2,18,0
d2_11,154,car219,36.7468,-0.1068,5049.8581,2,18,0
d2_10,154,car374,35.2191,-0.14,5129.2354,2,18,0
d2_35,155,car485,43.7412,0.0031,1862.7205,1,18,0
d2_32,155,car837,38.4011,-0.1403,2437.0023,1,18,0
d2_29,155,car775,37.8422,0.1953,2498.2307,1,18,0
d2_28,155,car74,39.6875,-0.0342,2740.2201,1,18,0
d2_22,155,car210,40.5265,0.2967,3329.1413,1,18,0
d2_14,155,car228,42.6501,0.0216,4961.5913,1,18,0
d2_51,155,car624,34.2835,1.0984,87.3818,2,18,0
d2_47,155,car236,40.3362,0.095,509.9788,2,18,0
d2_45,155,car563,42.9539,0.3642,633.718,2,18,0
d2_42,155,car400,41.2739,0.2248,874.3356,2,18,0
d2_33,155,truck608,27.0836,0.0791,1536.8029,2,18,0
d2_31,155,truck782,27.2406,0.0458,1809.9065,2,18,0
d2_21,155,truck729,26.6019,0.019,2470.9339,2,18,0
d2_19,155,truck698,27.5194,-0.0965,2797.417,2,18,0
d2_15,155,truck63,26.8705,0.0177,3122.8247,2,18,0
d2_13,155,car60,39.8304,0.0927,4904.3899,2,18,0
d2_11,155,car219,36.5534,-0.2903,5086.4969,2,18,0
d2_10,155,car374,35.2258,0.1034,5164.4394,2,18,0
d2_32,156,car837,38.7884,0.687,2475.5739,0,18,0
d2_35,156,car485,43.6787,-0.209,1906.4442,1,18,0
d2_29,156,car775,37.8544,0.018,2536.0724,1,18,0
d2_28,156,car74,39.607,-0.1318,2779.8721,1,18,0
d2_22,156,car210,40.6835,0.0515,3369.7943,1,18,0
d2_14,156,car228,42.7403,0.1178,5004.2915,1,18,0
d2_51,156,car624,35.3483,0.9144,122.3528,2,18,0
d2_47,156,car236,40.5174,0.2222,550.4229,2,18,0
d2_45,156,car563,43.2708,0.2754,676.8763,2,18,0
d2_42,156,car400,41.4799,0.1446,915.7537,2,18,0
d2_33,156,truck608,27.109,0.0294,1563.9117,2,18,0
d2_31,156,truck782,27.3702,0.0929,1837.228,2,18,0
d2_21,156,truck729,26.6596,0.0832,2497.5674,2,18,0
d2_19,156,truck698,27.4202,-0.0279,2824.8638,2,18,0
d2_15,156,truck63,26.8656,0.0283,3149.6865,2,18,0
d2_13,156,car60,39.84,0.1673,4944.2118,2,18,0
d2_11,156,car219,36.2618,-0.2164,5122.846,2,18,0
d2_10,156,car374,35.3211,0.1173,5199.7324,2,18,0
d2_32,157,car837,39.4349,0.5711,2514.7697,0,19,0
d2_35,157,car485,43.5569,-0.0959,1950.0309,1,19,0
d2_29,157,car775,37.8705,-0.0865,2573.956,1,19,0
d2_28,157,car74,39.5821,-0.016,2819.4596,1,19,0
d2_22,157,car210,40.7016,0.0862,3410.4873,1,19,0
d2_14,157,car228,42.7154,-0.0526,5047.0081,1,19,0
d2_53,157,car670,33.4374,2.0898,35.8029,2,19,0
d2_51,157,car624,36.1388,0.5907,158.2377,2,19,0
d2_47,157,car236,40.7522,0.2161,591.0985,2,19,0
d2_45,157,car563,43.4197,0.1085,720.2576,2,19,0
d2_42,157,car400,41.5136,0.0297,957.2658,2,19,0
d2_33,157,truck608,27.1103,-0.0777,1591.031,2,19,0
d2_31,157,truck782,27.4811,0.154,1864.6604,2,19,0
d2_21,157,truck729,26.6478,-0.068,2524.2347,2,19,0
d2_19,157,truck698,27.318,-0.1019,2852.2177,2,19,0
d2_15,157,truck63,26.871,0.0354,3176.5455,2,19,0
d2_13,157,car60,39.8723,-0.014,4984.0901,2,19,0
d2_11,157,car219,36.2607,0.0656,5159.0943,2,19,0
d2_10,157,car374,35.4346,0.0719,5235.1329,2,19,0
d2_32,158,car837,39.7157,0.2348,2554.3985,0,19,0
d2_35,158,car485,43.5617,0.0944,1993.5737,1,19,0
d2_29,158,car775,37.8473,-0.0756,2611.822,1,19,0
d2_28,158,car74,39.5983,-0.021,2859.0595,1,19,0
d2_22,158,car210,40.7034,0.0122,3451.1864,1,19,0
d2_14,158,car228,42.6214,-0.1716,5089.6863,1,19,0
d2_53,158,car670,35.3531,2.0092,70.4244,2,19,0
d2_51,158,car624,36.6317,0.585,194.6799,2,19,0
d2_47,158,car236,40.8865,-0.0564,631.9705,2,19,0
d2_45,158,car563,43.4074,-0.0265,763.6733,2,19,0
d2_42,158,car400,41.5212,-0.086,998.8009,2,19,0
d2_33,158,truck608,27.105,0.0248,1618.1299,2,19,0
d2_31,158,truck782,27.5218,-0.0509,1892.19,2,19,0
d2_21,158,truck729,26.5752,-0.052,2550.8317,2,19,0
d2_19,158,truck698,27.2723,-0.0087,2879.4986,2,19,0
d2_15,158,truck63,26.8621,-0.0162,3203.4144,2,19,0
d2_13,158,car60,39.9191,0.1561,5023.9845,2,19,0
d2_11,158,car219,36.4661,0.3584,5195.463,2,19,0
d2_10,158,car374,35.5401,0.1477,5270.6305,2,19,0
d2_32,159,car837,39.9486,0.1768,2594.26,0,19,0
d2_35,159,car485,43.7226,0.1687,2037.2324,1,19,0
d2_29,159,car775,37.7819,-0.0594,2649.6158,1,19,0
d2_28,159,car74,39.5784,-0.0268,2898.6495,1,19,0
d2_22,159,car210,40.6854,0.0012,3491.8676,1,19,0
d2_14,159,car228,42.437,-0.1455,5132.1875,1,19,0
d2_53,159,car670,37.1985,1.6634,106.967,2,19,0
d2_51,159,car624,37.0679,0.4075,231.5987,2,19,0
d2_47,159,car236,40.8796,0.0613,672.8298,2,19,0
d2_45,159,car563,43.4286,-0.0316,807.103,2,19,0
d2_42,159,car400,41.5918,0.1121,1040.3502,2,19,0
d2_33,159,truck608,27.1259,0.0558,1645.25,2,19,0
d2_31,159,truck782,27.5146,0.01,1919.7048,2,19,0
d2_21,159,truck729,26.5006,-0.0065,2577.3487,2,19,0
d2_19,159,truck698,27.2526,-0.057,2906.7651,2,19,0
d2_15,159,truck63,26.8531,0.0028,3230.2688,2,19,0
d2_13,159,car60,39.9543,0.0802,5063.9148,2,19,0
d2_11,159,car219,36.6985,0.185,5232.0886,2,19,0
d2_10,159,car374,35.6808,0.2374,5306.2358,2,19,0
d2_32,160,car837,39.893,-0.1231,2634.2001,0,19,0
d2_35,160,car485,43.7755,-0.0424,2081.0054,1,19,0
d2_29,160,car775,37.7828,-0.0455,2687.4022,1,19,0
d2_28,160,car74,39.6441,0.0627,2938.2704,1,19,0
d2_22,160,car210,40.672,0.0841,3532.5339,1,19,0
d2_14,160,car228,42.3716,0.0457,5174.574,1,19,0
d2_53,160,car670,38.7087,1.3758,145.1327,2,19,0
d2_51,160,car624,37.5448,0.4622,268.9643,2,19,0
d2_47,160,car236,40.8827,-0.0681,713.7193,2,19,0
d2_45,160,car563,43.4569,0.0148,850.5524,2,19,0
d2_42,160,car400,41.7399,0.1421,1082.0393,2,19,0
d2_33,160,truck608,27.1198,-0.0162,1672.3749,2,19,0
d2_31,160,truck782,27.5281,-0.0161,1947.2304,2,19,0
d2_21,160,truck729,26.4602,-0.0155,2603.8165,2,19,0
d2_19,160,truck698,27.2371,-0.0235,2934.0095,2,19,0
d2_15,160,truck63,26.8303,-0.0242,3257.1091,2,19,0
d2_13,160,car60,40.0076,0.1198,5103.9053,2,19,0
d2_11,160,car219,36.8264,0.1852,5268.8544,2,19,0
d2_10,160,car374,35.8651,0.1191,5342.0476,2,19,0
d2_32,161,car837,40.0508,0.2897,2674.1655,0,20,0
d2_35,161,car485,43.7278,-0.0936,2124.7615,1,20,0
d2_29,161,car775,37.7932,0.0485,2725.1856,1,20,0
d2_28,161,car74,39.528,-0.1464,2977.8536,1,20,0
d2_22,161,car210,40.6579,-0.0016,3573.1939,1,20,0
d2_14,161,car228,42.3699,0.0178,5216.9583,1,20,0
d2_55,161,truck696,25.2157,0.5671,36.6512,2,20,0
d2_53,161,car670,39.8626,1.0982,184.5808,2,20,0
d2_51,161,car624,38.0224,0.4435,306.8148,2,20,0
d2_47,161,car236,40.8533,0.0984,754.5739,2,20,0
d2_45,161,car563,43.615,0.225,894.0907,2,20,0
d2_42,161,car400,41.8129,0.0505,1123.83,2,20,0
d2_33,161,truck608,27.0846,-0.0354,1699.471,2,20,0
d2_31,161,truck782,27.5338,0.0148,1974.7625,2,20,0
d2_21,161,truck729,26.5446,0.1064,2630.3259,2,20,0
d2_19,161,truck698,27.2745,0.0249,2961.2688,2,20,0
d2_15,161,truck63,26.8232,-0.0673,3283.9427,2,20,0
d2_13,161,car60,40.0445,-0.0166,5143.9465,2,20,0
d2_11,161,car219,36.9455,0.0144,5305.7988,2,20,0
d2_10,161,car374,35.9657,0.0433,5377.9961,2,20,0
d2_32,162,car837,40.4417,0.3477,2714.4819,0,21,0
d2_35,162,car485,43.7756,-0.0066,2168.5158,1,21,0
d2_29,162,car775,37.819,0.0291,2763.0023,1,21,0
d2_28,162,car74,39.3948,-0.0834,3017.2883,1,21,0
d2_22,162,car210,40.6316,-0.0476,3613.8339,1,21,0
d2_14,162,car228,42.3797,0.0982,5259.3295,1,21,0
d2_57,162,car410,31.1245,0.0,11.347,2,21,0
d2_55,162,truck696,25.726,0.4526,62.191,2,21,0
d2_53,162,car670,41.0153,1.1041,225.1718,2,21,0
d2_51,162,car624,38.3156,0.1873,345.0415,2,21,0
d2_47,162,car236,40.8716,0.0244,795.4365,2,21,0
d2_45,162,car563,43.8242,0.1527,937.8454,2,21,0
d2_42,162,car400,41.8321,0.0544,1165.6527,2,21,0
d2_33,162,truck608,27.0484,-0.0128,1726.5292,2,21,0
d2_31,162,truck782,27.5082,-0.0404,2002.2818,2,21,0
d2_21,162,truck729,26.6837,0.1746,2656.9539,2,21,0
d2_19,162,truck698,27.2599,-0.0382,2988.5386,2,21,0
d2_15,162,truck63,26.7853,-0.0381,3310.7407,2,21,0
d2_13,162,car60,40.066,0.1715,5183.9768,2,21,0
d2_11,162,car219,36.9134,-0.0016,5342.73,2,21,0
d2_10,162,car374,36.0485,0.0762,5414.0037,2,21,0
d2_32,163,car837,40.7362,0.2732,2755.1156,0,21,0
d2_35,163,car485,43.7134,-0.0365,2212.25,1,21,0
d2_29,163,car775,37.8253,-0.0869,2800.84,1,21,0
d2_28,163,car74,39.3353,-0.0095,3056.6369,1,21,0
d2_22,163,car210,40.6401,-0.0126,3654.4743,1,21,0
d2_14,163,car228,42.3759,-0.0999,5301.7264,1,21,0
d2_57,163,car410,30.0267,-0.8702,41.7575,2,21,0
d2_55,163,truck696,26.1421,0.4123,88.18,2,21,0
d2_53,163,car670,42.0375,0.9205,266.8483,2,21,0
d2_51,163,car624,38.4477,0.1871,383.4268,2,21,0
d2_47,163,car236,40.8163,-0.0041,836.2815,2,21,0
d2_45,163,car563,44.042,0.2404,981.8014,2,21,0
d2_42,163,car400,41.8339,0.0015,1207.4896,2,21,0
d2_33,163,truck608,26.9381,-0.1254,1753.5133,2,21,0
d2_31,163,truck782,27.5153,-0.0085,2029.7976,2,21,0
d2_21,163,truck729,26.8546,0.2539,2683.7325,2,21,0
d2_19,163,truck698,27.1578,-0.0945,3015.7361,2,21,0
d2_15,163,truck63,26.7223,-0.1021,3337.4928,2,21,0
d2_13,163,car60,40.0737,0.0053,5224.0477,2,21,0
d2_11,163,car219,36.8089,-0.0625,5379.5703,2,21,0
d2_10,163,car374,36.1216,0.0094,5450.1079,2,21,0
d2_32,164,car837,41.0151,0.2861,2796.0204,0,21,0
d2_35,164,car485,43.7698,0.1909,2255.971,1,21,0
d2_29,164,car775,37.8328,0.0163,2838.6557,1,21,0
d2_28,164,car74,39.462,0.2233,3096.0335,1,21,0
d2_22,164,car210,40.5917,-0.0535,3695.0799,1,21,0
d2_14,164,car228,42.252,-0.2209,5344.048,1,21,0
d2_57,164,car410,29.3838,-0.6763,71.382,2,21,0
d2_55,164,truck696,26.4957,0.3035,114.5476,2,21,0
d2_53,164,car670,42.7226,0.5845,309.3364,2,21,0
d2_51,164,car624,38.6371,0.2665,421.9734,2,21,0
d2_47,164,car236,40.8589,0.1263,877.1027,2,21,0
d2_45,164,car563,44.2625,0.1951,1025.9844,2,21,0
d2_42,164,car400,41.8508,-0.0114,1249.34,2,21,0
d2_33,164,truck608,26.8965,-0.0081,1780.417,2,21,0
d2_31,164,truck782,27.4896,-0.0763,2057.3038,2,21,0
d2_21,164,truck729,27.0547,0.1253,2710.7321,2,21,0
d2_19,164,truck698,27.0684,-0.1042,3042.8385,2,21,0
d2_15,164,truck63,26.683,0.0061,3364.184,2,21,0
d2_13,164,car60,40.0617,0.0389,5264.1228,2,21,0
d2_11,164,car219,36.7993,0.0542,5416.3573,2,21,0
d2_10,164,car374,36.2811,0.1071,5486.3269,2,21,0
d2_32,165,car837,41.3492,0.4169,2837.2273,0,22,0
d2_35,165,car485,43.7678,0.0087,2299.7465,1,22,0
d2_29,165,car775,37.7594,-0.065,2876.4386,1,22,0
d2_28,165,car74,39.6257,0.0754,3135.6169,1,22,0
d2_22,165,car210,40.6144,0.0524,3735.6765,1,22,0
d2_14,165,car228,42.0715,-0.1583,5386.1829,1,22,0
d2_59,165,car615,31.3924,0.2181,33.4969,2,22,0
d2_57,165,car410,28.6577,-0.6921,100.3074,2,22,0
d2_55,165,truck696,26.6971,0.1213,141.1807,2,22,0
d2_53,165,car670,43.0289,0.1413,352.2863,2,22,0
d2_51,165,car624,38.9875,0.3698,460.8238,2,22,0
d2_47,165,car236,40.8375,-0.1005,917.9536,2,22,0
d2_45,165,car563,44.4186,0.0826,1070.3592,2,22,0
d2_42,165,car400,41.8369,0.0143,1291.1708,2,22,0
d2_33,165,truck608,26.8593,-0.0815,1807.2986,2,22,0
d2_31,165,truck782,27.4132,-0.012,2084.7395,2,22,0
d2_21,165,truck729,27.109,0.0062,2737.8316,2,22,0
d2_19,165,truck698,27.1315,0.1495,3069.9283,2,22,0
d2_15,165,truck63,26.6172,-0.0637,3390.8255,2,22,0
d2_13,165,car60,40.049,-0.0171,5304.1765,2,22,0
d2_11,165,car219,36.9332,0.1294,5453.2229,2,22,0
d2_10,165,car374,36.299,0.0635,5522.6121,2,22,0
d2_32,166,car837,41.4095,-0.0706,2878.6419,0,22,0
d2_59,166,car615,31.3668,0.3742,64.849,1,22,0
d2_35,166,car485,43.6947,-0.071,2343.4649,1,22,0
d2_29,166,car775,37.6769,-0.0976,2914.1526,1,22,0
d2_28,166,car74,39.6664,0.0953,3175.2612,1,22,0
d2_22,166,car210,40.6365,0.0721,3776.2937,1,22,0
d2_14,166,car228,41.9084,-0.0954,5428.1403,1,22,0
d2_57,166,car410,28.043,-0.518,128.5595,2,22,0
d2_55,166,truck696,26.861,0.1311,167.983,2,22,0
d2_53,166,car670,43.2149,0.2257,395.4094,2,22,0
d2_51,166,car624,39.2434,0.1308,499.9977,2,22,0
d2_47,166,car236,40.8674,0.0333,958.8064,2,22,0
d2_45,166,car563,44.5319,0.0516,1114.8527,2,22,0
d2_42,166,car400,41.7452,-0.0294,1332.9417,2,22,0
d2_33,166,truck608,26.802,0.0052,1834.109,2,22,0
d2_31,166,truck782,27.3736,-0.0761,2112.1377,2,22,0
d2_21,166,truck729,27.0536,-0.0605,2764.9017,2,22,0
d2_19,166,truck698,27.3339,0.2104,3097.1845,2,22,0
d2_15,166,truck63,26.6123,0.0354,3417.4328,2,22,0
d2_13,166,car60,40.0456,-0.1399,5344.2334,2,22,0
d2_11,166,car219,36.93,-0.124,5490.1662,2,22,0
d2_10,166,car374,36.3842,0.0984,5558.9551,2,22,0
d2_32,167,car837,41.4148,0.1395,2920.04,0,22,0
d2_59,167,car615,32.6917,1.2594,97.037,1,22,0
d2_35,167,car485,43.6275,-0.0235,2387.1149,1,22,0
d2_29,167,car775,37.6135,-0.0589,2951.7886,1,22,0
d2_28,167,car74,39.7199,-0.016,3214.9752,1,22,0
d2_22,167,car210,40.6219,-0.0497,3816.9349,1,22,0
d2_14,167,car228,41.8437,-0.1106,5470.0096,1,22,0
d2_57,167,car410,27.7283,-0.2017,156.3808,2,22,0
d2_55,167,truck696,26.9322,0.017,194.8984,2,22,0
d2_53,167,car670,43.625,0.3615,438.8769,2,22,0
d2_51,167,car624,39.2544,-0.0418,539.2609,2,22,0
d2_47,167,car236,40.8677,-0.0345,999.6896,2,22,0
d2_45,167,car563,44.6565,0.1552,1159.4554,2,22,0
d2_42,167,car400,41.6756,-0.0588,1374.6403,2,22,0
d2_33,167,truck608,26.7426,-0.0099,1860.8678,2,22,0
d2_31,167,truck782,27.3428,-0.0065,2139.4829,2,22,0
d2_21,167,truck729,26.9909,-0.0468,2791.9167,2,22,0
d2_19,167,truck698,27.5179,0.1765,3124.6377,2,22,0
d2_15,167,truck63,26.6568,0.0707,3444.0709,2,22,0
d2_13,167,car60,39.9748,-0.049,5384.2383,2,22,0
d2_11,167,car219,36.8024,-0.2229,5527.0381,2,22,0
d2_10,167,car374,36.4828,0.138,5595.4027,2,22,0
d2_32,168,car837,41.4141,0.074,2961.4463,0,22,0
d2_59,168,car615,33.807,0.9217,130.4594,1,22,0
d2_35,168,car485,43.5287,-0.117,2430.6742,1,22,0
d2_29,168,car775,37.6013,-0.1306,2989.4107,1,22,0
d2_28,168,car74,39.74,0.0372,3254.6991,1,22,0
d2_22,168,car210,40.5783,-0.0608,3857.5342,1,22,0
d2_14,168,car228,41.8377,0.0427,5511.8343,1,22,0
d2_57,168,car410,27.3718,-0.2894,183.8843,2,22,0
d2_55,168,truck696,26.9832,0.091,221.857,2,22,0
d2_53,168,car670,43.7676,0.1159,482.603,2,22,0
d2_51,168,car624,39.3894,0.1523,578.597,2,22,0
d2_47,168,car236,40.871,-0.0683,1040.5685,2,22,0
d2_45,168,car563,44.8466,0.1435,1204.2336,2,22,0
d2_42,168,car400,41.7402,-0.0419,1416.3616,2,22,0
d2_33,168,truck608,26.7697,0.0377,1887.6261,2,22,0
d2_31,168,truck782,27.3415,0.0475,2166.8174,2,22,0
d2_21,168,truck729,26.9464,-0.0065,2818.8725,2,22,0
